rowname	s_11.69_CTRL_Mixed	s_12.78	s_12.78_14.4	s_12.78_PLA11.5_NAWM	s_12002_CTRL	s_13.15_PA_15.5	s_13.15_MRI13	s_13.15_MRI13_NAWM	s_13.47_PLA4_CA	s_13.47_PLA8_C1	s_13.47_PCA8_CA	s_13.47_PLA4_cone	s_13.47_PLA13.8_cone	s_14.43_CTRL_WM	s_486_64M_WM	s_486_WM_Front.	s_487_59M_WM	s_9.34_PLA1	s_9.34_MRI2	s_9.34_PLA1_NAWM	s_9.67_MRI13_CA	s_9.67_PLA61	s_9.67_MRI13_WM	s_C101_WM	s_C101_WM_Temp.
glycocholate	0.3511211779703797	-0.5113909376229316	-0.8772377085531802	-0.448233263415804	-0.7847512009262739	-1.1821127683148196	0.4270609942508363	-0.574920011584991	-1.2547688430511523	-0.8326221891601069	0.6820759788483209	0.3330927919009552	-0.505003888571379	3.5999514834868926	-0.10677066819273397	0.0506716646876728	1.7311588841286096	-0.7370275826981723	0.23453359627924186	0.2817623696453587	-0.13048066514722528	-0.4396105243126748	0.24034357856536323	0.2468816240567273	0.20627610773107358
glycylvaline	-0.935964255385139	-0.672655577313612	-0.9454091754215327	-0.47434938988326425	-1.3170732790124198	0.85697228669215	0.16699356268616547	-0.353040464762922	-0.39180953255088935	-0.23983662937986636	0.01715876276286531	0.2523245320646865	0.08033138833687664	-2.229976576888649	0.1959071074486846	0.12662653051072084	-0.3476941337607495	-0.19086983306054925	0.10157439482028142	0.43179681528304736	2.0994665167378708	2.337805484784742	1.7651940890238105	0.1677304162207668	-0.5012030399530718
alpha_hydroxyisocaproate	-0.1702296134976422	1.496736236409479	1.627506317509798	1.8856349440605997	0.6822542208490636	-0.6350809109400443	-0.4453970272947812	-0.6551052667648339	-0.7307358932776481	-0.5349458925667596	-0.5391275196109309	-0.6956997002431476	-0.31766675825673696	1.8553702542002575	0.7547180815925074	-1.247766386748374	1.5273307545081671	-1.306088232363917	-0.7814498438136436	-0.7137756519766917	-0.27319686416385625	0.23382341300027404	0.5298405085340427	-0.7813697422219061	-0.7655794269232554
x1_5_anhydroglucitol_1_5_ag	-0.20142813931065046	-0.4586790892415107	-0.25170449299390907	-0.37665469758578835	-0.581564988794748	0.19595195888917652	0.2941190548123205	0.12679176728361494	0.8155537012871299	0.6026476741181531	0.7697631337285411	1.1022469706235405	0.9784259633537938	-1.2297783314127118	-0.03384748308599402	0.10318795380682984	-3.3620793946984753	-0.23002029504670674	-0.15246140586430584	-0.2469616516361171	1.3011900130827037	1.3272459846324078	1.1930104480640744	-0.7748431625644745	-0.9101114914469055
x5_dodecenoylcarnitine_c12_1	-1.5920817357338741	0.6912487907452037	-0.8096995323877564	0.8051360201987167	0.700473165831827	1.3290550781610084	0.4107048331536533	1.075806668050957	-0.6683556575498838	-0.6020127457849703	-0.7654672944178764	-0.1674490187359339	-1.612890979797511	0.8169194650834312	0.44547195206983214	0.13012311414139488	2.3476381590065096	-0.5078588506835153	-1.2558773346965661	-0.32348144656082134	0.40628936462759413	-1.3780559598864337	1.1835343959350957	-0.15645873065104457	-0.5027117201190499
vanillactate	0.06340368608239076	1.8515433113489772	1.5547342646061997	1.3328383888225699	-0.009517347370899066	0.642777216278246	-1.2310534406476683	-1.0922193846951764	-0.24337246133781254	-0.14789900181916477	-0.14256075345198158	-0.08126530751921261	0.13700930645500575	-0.5060130766874545	1.753094998661511	1.6826307159754894	-0.864373611737511	-0.3169063278423492	-0.4010966148409953	0.018194284662112103	-0.4391123928158438	0.11265744686250707	-0.3316059986931729	-1.839197605361849	-1.5026902949339271
phenyllactate_pla	-1.5928702843401934	2.0416584354497096	2.2284463755270227	0.8356138620776309	0.14771927014982614	0.08223831672854309	0.043639931586307315	0.06655225248321063	0.011126612469074095	0.2607356005635827	0.2858746932654534	0.22365784808598377	0.27743602774723447	1.0790656244499455	-0.6394766899746047	-0.7248959103056914	0.5839103630426731	-1.832851321835351	-1.303768557609144	-0.786882437905815	0.9504204321624921	0.07880315409276147	-0.2002909885271144	-0.9795501223641201	-1.136312487019428
phenylalanylalanine	-0.8626396225308045	-1.2598658132276241	-0.9545419305926441	-0.3700301201338904	-1.5212837681567188	0.6126796052885437	0.136468102020049	-0.7736376389844426	-0.7318199674308701	-0.5105717147857592	0.14068751879660535	-0.5943413506747665	0.22366235876942342	-0.6708728702226315	0.3788486516836106	0.2356945082403835	-0.5017771433307591	0.3025628983580073	0.7372013060903584	0.638491016018791	2.4913745764149096	1.8743576165219764	1.9542469739736346	-0.2263598717913948	-0.7485333203139681
fructose	0.4281371746192761	-1.2887768019998431	-1.4226226831774444	-2.317696219879268	0.5768308782783398	0.627611487230546	0.5116519945250944	-0.05187308872848256	0.3743526382126925	-0.309946536376758	0.24951265630025354	0.7483841846807352	0.15511263001741737	-1.5584542100162637	0.9840615671663853	0.62330479397146	-1.3444041736871701	-0.0720759707499968	-0.10538698536815716	1.1439170476788594	1.2409812854061992	1.2528945213033869	0.9996715980527451	-0.08418612066227381	-1.3610016667977276
x2_deoxycytidine	-0.3806284927760527	-2.0774255772672205	-0.11418592457491067	0.22065263111011263	-0.3230786571741759	0.7217065251081354	0.30886982400202917	-0.16591534366347874	0.2798873209685627	0.03980836620812249	0.6039129359275146	0.5029554586674272	0.020819419618124432	-1.7154925966581012	0.6973935725946422	0.6975897299631696	-0.8549038333177965	0.14162286479476843	0.1679806553650352	0.8234072468040259	1.320480155279276	1.784713219526857	0.9788059610854475	-1.8847707399940956	-1.7942047215974395
x3_methoxytyrosine	-0.341892228826588	1.253864799782348	1.3848123967344592	1.5511493114623058	0.14735326461825518	-0.6180986066170054	-0.8325132909474094	-0.9948168422563852	-0.4949705670581195	-0.2708168440660959	-0.20112997142031655	-0.898257039842412	-0.445705678700601	-0.028176285719611116	2.1473391773688757	2.1668867634958677	-1.4822154725367547	-0.5225955828632267	0.022969254365660607	-0.03485276798271139	0.19554197429213457	0.4111425843244041	0.1344298285894694	-1.1558013603479738	-1.093646815848575
x2_deoxyinosine	-0.5890040657519817	-1.7578937766869585	-1.1767878324880388	-0.8038453864340689	-0.9804076448030744	1.3387741348857478	0.5972233652909466	0.2821749166212763	-0.006287998897875835	-0.015383119327648107	0.6350469585859504	0.8754957959788063	0.31807098632425196	-1.913924413559037	-0.3127033238769491	-0.19791291581450082	0.3636999072587276	0.3353393107920219	0.04274783320482351	-0.23625718632331924	1.5116369208886282	2.184419783817909	1.1999113189258033	-0.7113314470878558	-0.9828021215235633
argininosuccinate	0.9542397689681249	1.586900126829427	0.2986938604169433	0.2601901637794127	-0.8232615685735337	0.22907015371788267	1.4713406036502585	0.5760621146556565	0.0246361099165574	-0.1618273370042883	0.12081555318562345	-0.1819669675412633	-0.3445988936243569	-2.7260202838809895	-1.4643128630005031	-1.4750898995674282	-0.02339481304430067	-0.7745940896847531	0.46215707522305305	-1.297482991767613	0.44881044619581884	1.301669933956729	0.6412858860499103	0.31387703735922523	0.5828008737844206
acisoga	-2.9002570264392156	0.7337554750832352	0.9937946965716846	0.9113619606394056	0.9420060946740016	1.1647220106992453	0.943656321798891	0.8413943539373121	-1.0663014508845803	-0.9685332984010177	-0.74877809540704	-0.8350840080369102	-1.0649744716255078	-0.5197048267971465	1.314469519117384	1.3838733745319969	-0.13537917863210197	-0.47109733693637384	-0.5107850158045486	-0.16476483727611302	0.3744454606102662	0.1752967956837665	0.22570481916739504	-0.1256034286615568	-0.49321790761249346
x8_methoxykynurenate	-1.6078189691965568	0.7785756157425429	1.1625189330473211	0.4166205117361322	0.4807681160227504	0.10871398063205603	-0.7805493346186778	-0.4017724098795263	0.1075859331683519	-0.46557633094579914	-0.042248862037321984	-0.11925858753493537	-0.6164398605399183	1.2939837964411396	1.3857063232017426	0.9944478913790499	-2.4022526486662503	0.024183185167550587	-1.2151819758778517	1.66370345540932	0.05146497724574788	-1.1612854787868756	-0.21232256133633892	1.142836635617342	-0.5864023353909777
x3_hydroxyadipate	-2.0892174934091305	0.5520613516990741	0.6660771094952517	-0.7056688813819227	0.8501315985597442	-0.19883607442828136	-0.0963790702258169	-0.08931297781413318	-0.9497613043142367	-0.6198971217393048	0.49502751800304007	-0.5673178521843867	-0.7866412732710379	1.0081895404087884	2.456211506096924	2.342509688090145	-0.3999208178400419	-0.37478000177759746	-0.5674996054444598	-0.11267837895097696	0.6734311163734021	-0.7388154802423116	-0.9665647321748501	0.048301565906103176	0.17135007056599397
homostachydrine	-0.728867332281119	0.34855748923926094	0.23594757788327025	0.21222998149225902	0.8981952670014777	0.12541490420097692	0.4526420206797459	0.4302036601535827	-1.0834849447485897	-0.3673415538843122	-1.044209690648919	-1.577697415225897	-0.3960536911995907	-0.3555435759148155	1.6296721248130168	1.7712756344442795	1.0440677887713017	0.5782031712287037	0.6104795746510209	0.8166985280673251	0.1691005981097189	-2.809526463132	0.17583897194174974	-0.6276819950651621	-0.5081206305772968
ceramide_d18_1_14_0_d16_1_16_0	-1.3727378429469184	0.520793438436018	0.43980983252203554	-0.18945397427782767	-0.9506929455101736	0.06786882734866356	0.2992907105166971	-0.731482695536914	0.3604573110005777	-0.5853229135110664	0.32035156171348833	2.2928918895655617	1.0871003144643399	-0.7993685640832433	-0.1956654031641076	-0.1838543667052747	-1.4164042763613183	-0.970706001626692	0.7195415587351669	-0.4693887261835561	0.6805401159585327	2.675854777402239	-0.2797534577170474	-0.4388107712536071	-0.8808583987855523
isobar_hexose_diphosphates	0.6607430572800133	1.3870210824006037	0.1286127347827792	1.4466933995170026	-0.1913907623365279	0.6642946584369932	0.8253037885867572	0.9167755088219012	-0.8871791750106288	-0.16734027476684762	-0.3439253023992863	-1.6179233708468443	0.28418463445232955	-0.49254219034240515	-1.0842305005497759	-1.3949199836890358	0.8125136891660191	0.6909127768755576	0.5810311303844176	-0.8688151471832263	1.1205565987500217	-0.8300271134468591	1.3580476938202317	-1.3972513425110635	-1.6011455901921445
x2_piperidinone	-0.716002096711015	-1.3451036373447747	-0.9494306025149833	-0.6785781860895996	0.7725450267683364	-1.3990109916880376	-0.9875826314004281	-1.2697292012534167	0.36184173589957097	0.5789700930814247	0.7508460640747575	0.42397770238606247	0.27304767484139947	1.7594317016690733	0.4694106856661236	0.6958273741015992	-0.7638536487725187	0.7121825245993055	0.7001128453286515	0.8122055016986682	1.1550348119347984	0.7980192515374042	0.9769453601874345	-1.6714549991566214	-1.4596523588432206
x3_hydroxybutyrate_bhba	-0.719533739797185	1.2503013776935037	1.9408756703722776	0.1560415728696494	-1.0678407078705547	0.8342717893929902	1.0594705410339431	0.8332191788767389	-0.7503409215435157	-0.5674750962481004	-0.7208428772564022	-0.7125061570186622	-0.6166754959466797	-0.8029128948017057	1.6822075946082518	1.5737768945886224	-0.6230647843860918	-1.104042731638055	-1.170172868423626	-1.089616828064061	0.3605174957990577	-0.6808979970571825	-0.5656364981213579	0.8671147695878386	0.6337627133503224
inosine_5_monophosphate_imp	-0.4601945195703977	-0.7407442385034111	-1.789021260395101	0.27585632030080365	1.714153804048625	-0.8117471481774722	-0.7185410966367191	0.44901078292441726	-1.5716489179506286	-0.004331271596642336	-0.7851420435996944	-0.6172299601533047	-0.037015155436625376	2.409983972350501	0.6749846631169374	0.9358527582961033	1.5963872130541064	-0.24593058288080166	-0.5070539838079816	0.027028252746387135	-0.37896677988686367	-0.8111351689749456	0.1302071082919892	0.10648739409239465	1.158749858348334
x3_amp	0.5048869530406955	-1.0618452572418624	0.5626238995031653	0.38820273485176543	-1.4375223025643549	1.0602068756497813	1.0287653942452173	1.2498476978497504	-0.20923071429145448	0.14891479169677965	0.26665957359737075	0.8985643210788764	-0.12284686259392052	-1.2755959373811019	-1.3469837873921797	0.2921417323286634	-2.766921349258089	-0.03553928390917775	-0.6850046408991725	-0.4635627794003424	1.1770878333394161	1.1741744630154642	0.815055348077544	-0.2681269723288628	0.10604826898603083
n_palmitoyl_sphingosine_d18_1_16_0	-1.3389899925096063	0.5751484840906622	0.24335710632871932	-0.16131249867630035	-0.9687828710971357	-0.17297249084062596	0.09919363332248562	-0.7486499983311995	0.17015606859585286	-0.27926270644222573	0.20072434882287943	2.3841236706123334	1.1174019287083028	-1.0750673956862435	-0.16365952356919242	-0.1009896983032536	-0.7995745108053611	-0.8846818039110131	0.5418792789010765	-0.5197623773504175	0.6235568966228133	2.8769105260150614	-0.06786524645437722	-0.5292224726381258	-1.0216583554050904
x7_hoca	0.9613960805743041	-0.41114284956532243	-2.5758088046331498	-2.4740606281679858	0.9172623111135023	0.06282734836419064	0.20203567869521935	0.5452460077404047	-0.5386087027065557	0.45804421509493604	-0.14316094811099178	-0.9732020803932661	0.17710701447893448	1.3407927084380704	0.28827694883241645	0.5084665832018183	1.77858684503371	0.38887014325627917	0.16591563798201886	-0.9046891464858832	0.015434645966816714	-0.6266936110564386	0.638320128876435	-0.318012321198847	0.5167967946693938
x2_hydroxynervonate	0.026830206931474924	0.38127853617403484	0.20447289959034112	1.1986691159653853	0.07477241434745859	0.03635500435438585	0.33446343039700316	1.2723588659072793	-1.0140543930884889	-0.3504754081615015	-0.24683743929047627	-2.8206811003623167	0.10643976859880183	0.6627844962570502	0.48409654727145457	0.6426993064591995	1.0400181510406226	-0.3411246782848194	-1.568426733351174	-0.8273101501918294	0.8940157478453564	-1.9967394211069174	0.7970583991561294	0.28335717806985294	0.7259792554716912
ceramide_d18_1_17_0_d17_1_18_0	-1.115811092829831	0.782175369899722	0.24997953182996896	-0.22528358645581875	-1.167535823558625	-0.2607872952466344	-0.028288034566488474	-0.6058015830473513	-0.051747556959637155	-0.060617220278316425	0.038024849986355656	2.132830454744752	1.3997454169768424	-1.2186444141528128	-0.30138465992814095	-0.11200370552699325	0.22666183266748144	-0.5237327458126173	0.2535628402981552	-1.4949194048070977	0.5548112716300292	2.824045783165988	0.14355007008271548	-0.43399135182875304	-1.0048389462829128
ascorbic_acid_2_sulfate	-1.0353478026764473	0.7122826250608865	1.3844743779539488	-1.1025858058402447	0.9376460944436531	-0.7951526911218102	-0.8407885477447897	-0.9386240942828566	-0.21282976775067214	-0.7539507868880531	-0.739366004033214	0.460773284345228	-1.0107878972616413	-0.6180715048845756	2.448706365092278	2.509942842996461	-0.106731357533884	-0.3965914112217385	-0.0388535459980212	0.22537003797679234	0.5949191959298608	-0.028056363524372806	-0.4115850607533546	0.2907653129356992	-0.5355574952191361
linoleoyl_ethanolamide	0.22305750778959993	0.1920417529627469	-0.6198033321747155	-0.42457104629517256	0.11123665365392649	-0.035667208631999535	0.21140592284874637	1.2957039179390264	-0.9587211273619517	-0.5278081584800037	-0.5056179424109686	-1.5997589132550558	-1.3950698984659267	1.1145548891201273	1.381080392303526	1.4907527149810769	-0.6002397479818694	-1.6511552965296015	-1.215308054210238	0.003631408253729201	1.0741999570818497	-0.8901510506046854	1.096515446545917	0.9111224935690923	1.3185687193528404
x4_hydroxyphenylacetate	-1.708872362006518	0.013332437288503442	0.692589210475959	-0.23604819331254503	1.7721377151101203	-1.4271537457422596	-1.176579747086698	-1.4066152083432042	0.9707001271842958	1.0407595591641101	1.2042159483139505	1.1481212218995955	0.8820821382857562	0.12024452642796728	-0.20174359241398648	-0.17651015104331533	-1.0566425611733052	-0.6404979518309665	-0.09139496503138513	-0.40786433558560137	1.0007745149562788	0.6773336011945316	0.8010261335669402	-1.5801987574145588	-0.21319556288366937
x3_hydroxyindolin_2_one	0.15554870303966956	1.0529392175185406	0.9023382830684409	0.8976061046121164	0.9585971341472954	0.3929502831384824	0.523872984374576	0.3709918202350575	0.5353961344610175	0.8091612017936892	0.8564571303956633	0.5171999270391864	0.7838566372999897	-0.2719103338564573	-0.4510961331631229	-0.3962349665696711	-0.016236152743455808	-0.33450025655771404	-0.2683344478865106	-0.20905447267425878	-2.2905088159870663	-2.3088637881608354	-2.433629950289	0.017148425220804616	0.20630533154355923
homoarginine	0.1760669274488449	0.6858048662876826	0.6498597334416614	0.6426259273485873	-1.190841094853503	0.8077089117623639	0.8909842025065743	0.7793024251678436	0.8391240078235589	1.3743274882734717	1.3542512146179477	0.41917914262395933	1.0803780504039409	-1.4705447408286505	-1.3207081491514419	-1.7048369417223646	-0.9485190519820393	-0.7757069064173691	-0.3510551531120104	-0.673552297532715	0.4899262338448504	0.23718034458849357	0.5148093652758905	-1.8969296154278406	-0.6088348903877487
homovanillate_hva	-0.9986351523620772	3.1903171087683475	-0.6834647135813147	-0.23245914592334363	0.6817848624120663	-0.3063089002159577	0.1633459057862708	-0.2857236960255463	-0.03834281347917864	-0.019317621113072413	0.27586548866337024	0.03016686841528196	0.31431602564972927	-0.0812787525434607	-0.7536566510639335	-0.5444231439298425	-0.39116166637203437	-1.246989167012283	1.7774414625196437	-1.080659923807929	-0.13586725172224506	1.8114451410472676	-0.019117312368751006	-1.0556799288280165	-0.37159702291299535
indolelactate	-1.0948287874239007	1.6556954948884357	2.2348552547176834	2.6926948117162683	-0.1861507508362362	2.3813750289161548e-4	0.07278328623059536	-0.12830814016602782	-0.3535503261186928	-0.3565778030763647	-0.1310186259248128	-0.41012218964357966	-0.12121016011379329	-0.5770649997360315	-0.7600495532982798	-0.7286758179344065	0.7663436080236685	-1.0241766064539237	-0.4856467582235599	-0.6967439342916782	0.38826967331776685	1.0492468518286446	0.2771733048758988	-0.9754760245598407	-1.1076999453007184
cystathionine	1.1253630313975125	-0.26862282315571223	0.5532612573309534	0.2206512837404809	0.39010063954112134	0.7422041568564965	0.7868169404364476	0.9573460098880774	-0.32041739666607494	0.6486192805088348	-0.0789132601725743	-0.3792411487655162	0.07492475271834356	0.9951951615470334	-0.21043987711469017	0.2945401490558884	0.3215988112263577	-0.11899761312250945	-1.31378541353449	-0.2804195449155856	0.2392793677977545	-4.015282221729901	-0.09465862772913575	0.11070614506665534	-0.37982906020576324
palmitoylcarnitine_c16	0.21130352657197496	1.2502110959107764	0.22932308244603625	0.39200003115298204	0.6517896091584399	0.8763348625478621	0.315868448423807	1.158936374061367	-2.1896835657252525	-0.517403597921929	-0.6534436023631337	-2.3140338010919463	-1.0048747925905532	0.3931361008989563	0.3415952530907758	0.1287154052494761	2.35991564456673	-0.6059264927643152	-0.8378919449382168	-0.588793189450371	-0.07888682577193583	-0.11534024772378018	0.5827125919702674	0.1865938778918026	-0.17215784359987235
